simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.0,0.49001966894833626,0.0004900196689483362,0.0,0.0,-1.8373301851672785e-06,0.49001966894833626,0.0
0.001,0.7934445699450599,0.0012834642388933962,1.2834642388761768e-06,6.648410617441984e-12,5.180051314249302e-06,0.7934445699450599,0.0
0.002,-0.5567921211073035,0.0007266721177860927,2.0101363565150356e-06,2.1276516825595335e-11,2.013027038068814e-05,0.0,0.5567921211073035
0.003,-0.7662921006819783,-3.961998289588564e-05,1.970516373646209e-06,1.9812225083839536e-11,3.695841429152187e-05,0.0,0.7662921006819783
0.004,0.60230478268289,0.0005626847997870043,2.533201173340164e-06,3.004528043238195e-11,1.818612365747226e-05,0.60230478268289,0.0
0.005,-0.467487288507312,9.519751127969233e-05,2.6283986845895497e-06,3.244739928592635e-11,2.523300054285907e-05,0.0,0.467487288507312
0.006,0.2913744239297591,0.00038657193520945143,3.0149706194101835e-06,4.9785567981733956e-11,4.485107976663243e-05,0.2913744239297591,0.0
0.007,0.2933482799616649,0.0006799202151711164,3.6948908342353443e-06,7.147530395890913e-11,3.190041345570995e-05,0.2933482799616649,0.0
0.008,0.17984879664994047,0.0008597690118210569,4.554659845795989e-06,9.263632184938562e-11,2.4612445437865088e-05,0.17984879664994047,0.0
0.009000000000000001,-0.29927680258940614,0.0005604922092316507,5.115152054939419e-06,1.0258082503685613e-10,1.774244677124888e-05,0.0,0.29927680258940614
0.01,0.23876421452352914,0.0007992564237551799,5.914408478694007e-06,1.0160820421921934e-10,-1.216907101061919e-06,0.23876421452352914,0.0
0.011,-0.7019112197839725,9.734520397120727e-05,6.011753682663046e-06,1.0225799437126806e-10,6.6751121323423515e-06,0.0,0.7019112197839725
0.012,0.12015837651445627,0.00021750358048566355,6.2292572631409415e-06,1.0409622704313927e-10,8.451505339767322e-06,0.12015837651445627,0.0
0.013000000000000001,-0.11418921432276208,0.00010331436616290147,6.332571629282984e-06,1.0617227782454829e-10,2.0094502426461185e-05,0.0,0.11418921432276208
0.014,0.749300164739803,0.0008526145309027044,7.185186159528775e-06,1.396414863576983e-10,3.9254794902815236e-05,0.749300164739803,0.0
0.015,0.06351633737232953,0.000916130868275034,8.101317026413001e-06,1.901224165994209e-10,5.510231345257234e-05,0.06351633737232953,0.0
0.016,-0.1253995914950048,0.0007907312767800292,8.892048302031934e-06,2.329736650467651e-10,5.419192300425325e-05,0.0,0.1253995914950048
0.017,-0.21453723996306628,0.0005761940368169629,9.468242337732761e-06,2.6883757826552447e-10,6.224277057783783e-05,0.0,0.21453723996306628
0.018000000000000002,-0.5197145804965544,5.6479456320408515e-05,9.524721793908523e-06,2.7287976324950636e-10,7.156912000889845e-05,0.0,0.5197145804965544
0.019,-0.05980193941029355,-3.322483089885031e-06,9.521399310828708e-06,2.726210775826789e-10,7.785913730497449e-05,0.0,0.05980193941029355
0.02,0.810349379600164,0.000807026896510279,1.0328426205470435e-05,3.2753868702420694e-10,6.804929268328684e-05,0.810349379600164,0.0
0.021,0.6934574439098677,0.0015004843404201468,1.182891054268593e-05,4.256052858266263e-10,6.535662934327926e-05,0.6934574439098677,0.0
0.022,0.13843391098741575,0.0016389182514075624,1.3467828789903258e-05,5.428013034910869e-10,7.150815341990797e-05,0.13843391098741575,0.0
0.023,-0.9088881946736524,0.00073003005673391,1.4197858845212447e-05,5.884102947867609e-10,6.247549796702176e-05,0.0,0.9088881946736524
0.024,-0.8875057154031896,-0.0001574756586692796,1.4040383186880625e-05,5.781009340570836e-10,6.546637635402677e-05,0.0,0.8875057154031896
