simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.0,-0.39066921525198395,-0.00039066921525198394,0.0,0.0,7.899787015668935e-06,0.0,0.39066921525198395
0.001,-0.6434495605312704,-0.0010341187757832544,-1.0341187757353409e-06,-9.954719982830544e-12,9.626282991955599e-06,0.0,0.6434495605312704
0.002,0.01282498105297214,-0.0010212937947302822,-2.055412570465318e-06,-9.165737290910481e-12,-7.725325425368985e-07,0.01282498105297214,0.0
0.003,-0.9662252157408555,-0.001987519010471138,-4.042931580877999e-06,-2.4409309149608184e-11,7.669648329669907e-06,0.0,0.9662252157408555
0.004,0.8312582320043618,-0.001156260778466776,-5.1991923590706545e-06,-4.958686985105169e-11,2.1774984650797457e-05,0.8312582320043618,0.0
0.005,0.10554856812663616,-0.00105071221034014,-6.2499045689213725e-06,-8.165684034462364e-11,3.052212602361359e-05,0.10554856812663616,0.0
0.006,-0.9571158857627888,-0.0020078280961029287,-8.257732664738036e-06,-1.1556171821734407e-10,1.688634497153369e-05,0.0,0.9571158857627888
0.007,0.32230482863784915,-0.0016855232674650796,-9.943255931327374e-06,-1.6989555837545646e-10,3.223559188787531e-05,0.32230482863784915,0.0
0.008,0.24939091633745636,-0.0014361323511276232,-1.1379388282135958e-05,-2.001670870813184e-10,2.1078509013695672e-05,0.24939091633745636,0.0
0.009000000000000001,0.5929486809568079,-0.0008431836701708153,-1.2222571952002692e-05,-2.2281201592285704e-10,2.6856460395720576e-05,0.5929486809568079,0.0
0.01,0.25458670737651556,-0.0005885969627942997,-1.2811168914716715e-05,-2.3253321218707456e-10,1.6515879080498743e-05,0.25458670737651556,0.0
0.011,-0.26241604869459945,-0.0008510130114888992,-1.3662181926088984e-05,-2.4662249448836855e-10,1.655589528212684e-05,0.0,0.26241604869459945
0.012,0.46115119297682705,-0.00038986181851207217,-1.405204374450239e-05,-2.55393573465707e-10,2.2497917368655654e-05,0.46115119297682705,0.0
0.013000000000000001,-0.41280591261482424,-0.0008026677311268964,-1.4854711475625446e-05,-2.578766282010369e-10,3.093502627603738e-06,0.0,0.41280591261482424
0.014,-0.9474968060284474,-0.0017501645371553439,-1.6604876012750982e-05,-2.6809122956109187e-10,5.836366320572016e-06,0.0,0.9474968060284474
0.015,-0.07637809814299534,-0.0018265426352983391,-1.8431418647969238e-05,-2.5098699137361365e-10,-9.364269881898734e-06,0.0,0.07637809814299534
0.016,0.6162289287115581,-0.001210313706586781,-1.964173235451677e-05,-2.412399131405956e-10,-8.053348631910676e-06,0.6162289287115581,0.0
0.017,0.5783200940780611,-0.00063199361250872,-2.027372596693687e-05,-2.3065608446042173e-10,-1.674673362386645e-05,0.5783200940780611,0.0
0.018000000000000002,0.8184838701569725,0.00018649025764825257,-2.0087235709359135e-05,-2.3578460168088245e-10,-2.7500188405446112e-05,0.8184838701569725,0.0
0.019,0.3314310611957145,0.0005179213188439671,-1.9569314390800376e-05,-2.5297269101949715e-10,-3.318668051767911e-05,0.3314310611957145,0.0
0.02,-0.07434213570837667,0.00044357918313559045,-1.9125735207766694e-05,-2.624810391332452e-10,-2.14355147310187e-05,0.0,0.07434213570837667
0.021,0.0186796720760094,0.00046225885521159984,-1.866347635263838e-05,-2.7125592273039403e-10,-1.898261871837822e-05,0.0186796720760094,0.0
0.022,-0.6401912275192732,-0.00017793237230767333,-1.8841408724945414e-05,-2.7077867883570134e-10,-2.6821645128636136e-06,0.0,0.6401912275192732
0.023,0.1384487258403837,-3.9483646467289634e-05,-1.8880892371411674e-05,-2.71063788813767e-10,7.220963704665215e-06,0.1384487258403837,0.0
0.024,0.0612584941751646,2.1774847707874967e-05,-1.8859117523703815e-05,-2.7109145973593736e-10,-1.270774544172109e-06,0.0612584941751646,0.0
