simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.0,0.5151331683790532,0.0005151331683790532,0.0,0.0,-1.3705784899134708e-05,0.5151331683790532,0.0
0.001,0.883354783201989,0.0013984879515810422,1.3984879515808237e-06,-7.818354838125451e-13,-5.590577186801588e-07,0.883354783201989,0.0
0.002,0.7426111755900093,0.0021410991271710515,3.5395870786889612e-06,-1.7195506629042253e-11,-7.666002445705164e-06,0.7426111755900093,0.0
0.003,-0.43591901969473557,0.001705180107476316,5.244767185690532e-06,-5.743297086760394e-11,-2.359719308586573e-05,0.0,0.43591901969473557
0.004,-0.6755463020025696,0.0010296338054737464,6.274400991133539e-06,-6.538909976048249e-11,-7.727144204727258e-06,0.0,0.6755463020025696
0.005,-0.8538736776141211,0.00017576012785962524,6.450161118959197e-06,-6.884455675176167e-11,-1.966007326907245e-05,0.0,0.8538736776141211
0.006,-0.5002879941328284,-0.0003245278662732032,6.125633252779729e-06,-6.10446087346545e-11,-2.403475580519719e-05,0.0,0.5002879941328284
0.007,0.3664729262903086,4.194506001710541e-05,6.1675783127638045e-06,-6.270920033106531e-11,-3.968504506058422e-05,0.3664729262903086,0.0
0.008,0.1804828147308355,0.00022242787474794091,6.390006187356196e-06,-7.102767891528811e-11,-3.739854366539513e-05,0.1804828147308355,0.0
0.009000000000000001,0.37926769872765087,0.0006016955734755917,6.991701760277924e-06,-9.684462277698524e-11,-4.290698653555237e-05,0.37926769872765087,0.0
0.01,0.8262104574827438,0.0014279060309583356,8.419607789782753e-06,-1.6127243488562862e-10,-4.51204846352976e-05,0.8262104574827438,0.0
0.011,-0.7071379553105732,0.0007207680756477624,9.14037586439321e-06,-1.999417050666253e-10,-5.365008732496184e-05,0.0,0.7071379553105732
0.012,0.9791197268755105,0.0016998878025232728,1.0840263663906432e-05,-3.011024611705205e-10,-5.951025474354499e-05,0.9791197268755105,0.0
0.013000000000000001,-0.8253459928843454,0.0008745418096389275,1.1714805471713118e-05,-3.5771293271011373e-10,-6.473157824495624e-05,0.0,0.8253459928843454
0.014,0.3810670621757908,0.0012556088718147184,1.2970414339990221e-05,-4.5196644172194654e-10,-7.506597891756481e-05,0.3810670621757908,0.0
0.015,-0.6227180686653029,0.0006328908031494153,1.3603305141133205e-05,-5.023619140193851e-10,-7.962743667614433e-05,0.0,0.6227180686653029
0.016,-0.16785818746398595,0.00046503261568542944,1.4068337755949917e-05,-5.307866177616809e-10,-6.112410786090663e-05,0.0,0.16785818746398595
0.017,0.5505515845548083,0.0010155842002402377,1.5083921953406193e-05,-6.059843389672477e-10,-7.404380774778738e-05,0.5505515845548083,0.0
0.018000000000000002,-0.693484126140322,0.00032210007409991584,1.540602202703167e-05,-6.234667536953051e-10,-5.427634496978696e-05,0.0,0.693484126140322
0.019,-0.7685689804989064,-0.00044646890639899063,1.4959553120908893e-05,-6.077618794560327e-10,-3.5175740163361646e-05,0.0,0.7685689804989064
0.02,-0.641379916907747,-0.0010878488233067377,1.3871704297923113e-05,-5.813363949329268e-10,-2.4291504443953116e-05,0.0,0.641379916907747
0.021,-0.7117651723496388,-0.0017996139956563764,1.2072090303042283e-05,-5.285029876223699e-10,-2.9358188725841936e-05,0.0,0.7117651723496388
0.022,-0.41365313393230596,-0.0022132671295886823,9.858823174735114e-06,-4.5318590950185466e-10,-3.4029818239359497e-05,0.0,0.41365313393230596
0.023,0.73663933933521,-0.0014766277902534721,8.382195385955239e-06,-3.872169276961231e-10,-4.467543023577533e-05,0.73663933933521,0.0
0.024,0.1969264637984165,-0.0012797013264550558,7.102494060293215e-06,-3.4216486635814107e-10,-3.520513764886733e-05,0.1969264637984165,0.0
0.025,-0.6242593512421883,-0.001903960677697244,5.198533383981217e-06,-2.6953631281968214e-10,-3.814603652629729e-05,0.0,0.6242593512421883
0.026000000000000002,0.3024941635790057,-0.0016014665141182384,3.597066871020269e-06,-2.0865344406969924e-10,-3.801694773379032e-05,0.3024941635790057,0.0
0.027,-0.23168646647922975,-0.001833152980597468,1.7639138934880507e-06,-1.0264333474716163e-10,-5.782938494695275e-05,0.0,0.23168646647922975
0.028,-0.5928402549221594,-0.0024259932355196277,-6.620793365591523e-07,6.030490886432033e-11,-6.71676414213509e-05,0.0,0.5928402549221594
0.029,0.7200736849782592,-0.0017059195505413683,-2.367998884506176e-06,1.5438724630387725e-10,-5.5150512494796904e-05,0.7200736849782592,0.0
0.03,-0.11901288010527189,-0.0018249324306466401,-4.19293131039769e-06,2.8612778355932205e-10,-7.218926857647402e-05,0.0,0.11901288010527189
0.031,0.6978133749405209,-0.0011271190557061192,-5.320050364014653e-06,3.5475326172752596e-10,-6.088574038668101e-05,0.6978133749405209,0.0
0.032,-0.6059711409502038,-0.001733090196656323,-7.053140558342741e-06,4.445869042747391e-10,-5.183437236028342e-05,0.0,0.6059711409502038
0.033,0.22448257316419618,-0.001508607623492127,-8.561748180772267e-06,5.012093269277051e-10,-3.753290238265566e-05,0.22448257316419618,0.0
0.034,0.6702536863073394,-0.0008383539371847875,-9.400102117617484e-06,5.250705905497908e-10,-2.8462040394817028e-05,0.6702536863073394,0.0
0.035,-0.1922769230111041,-0.0010306308601958916,-1.0430732977741767e-05,5.372199341261601e-10,-1.1788259061388382e-05,0.0,0.1922769230111041
0.036000000000000004,0.09916624931429197,-0.0009314646108815997,-1.1362197588542777e-05,5.494726997530133e-10,-1.3154300747518106e-05,0.09916624931429197,0.0
0.037,-0.45428991411809894,-0.0013857545249996986,-1.2747952113223588e-05,5.792014921629507e-10,-2.1453144749589918e-05,0.0,0.45428991411809894
0.038,0.10993091805638477,-0.0012758236069433137,-1.4023775720157594e-05,5.840745595047423e-10,-3.819546303488363e-06,0.10993091805638477,0.0
0.039,0.453602336128045,-0.0008222212708152688,-1.4845996990957459e-05,5.89107473462839e-10,-6.121118653544106e-06,0.453602336128045,0.0
0.04,0.19424591000510372,-0.0006279753608101651,-1.547397235159168e-05,6.039728703880262e-10,-2.3671942968267744e-05,0.19424591000510372,0.0
0.041,0.03918005904953592,-0.0005887953017606291,-1.6062767653245674e-05,6.151786801829511e-10,-1.903175817146214e-05,0.03918005904953592,0.0
0.042,-0.2946328784857264,-0.0008834281802463555,-1.6946195833205992e-05,6.376594886443487e-10,-2.5447239477412742e-05,0.0,0.2946328784857264
0.043000000000000003,0.08552666008105869,-0.0007979015201652969,-1.7744097353216425e-05,6.533798499146674e-10,-1.9702132248198932e-05,0.08552666008105869,0.0
0.044,-0.7299893999351379,-0.0015278909201004347,-1.927198827324028e-05,6.686771891266852e-10,-1.0012062386801701e-05,0.0,0.7299893999351379
0.045,-0.4061062758047591,-0.0019339971959051938,-2.1205985469049772e-05,6.879171541254412e-10,-9.948290018108467e-06,0.0,0.4061062758047591
0.046,0.9111237371881107,-0.001022873458717083,-2.2228858927353444e-05,7.169987036161817e-10,-2.843122895292772e-05,0.9111237371881107,0.0
0.047,0.9334583502985758,-8.941510841850731e-05,-2.2318274035713808e-05,7.202232727520154e-10,-3.606291144266216e-05,0.9334583502985758,0.0
0.048,0.9201205744520249,0.0008307054660335176,-2.1487568570655624e-05,6.799687056260382e-10,-4.845829091981368e-05,0.9201205744520249,0.0
0.049,0.9349138782435311,0.0017656193442770487,-1.9721949227170763e-05,6.270782675249621e-10,-2.9955742318083203e-05,0.9349138782435311,0.0
0.05,0.07673354931778187,0.0018423528935948305,-1.7879596333936383e-05,5.906344488711364e-10,-1.9781128133976847e-05,0.07673354931778187,0.0
0.051000000000000004,0.7863749035817278,0.0026287277971765582,-1.5250868537676924e-05,5.211966285155143e-10,-2.6414990718429778e-05,0.7863749035817278,0.0
0.052000000000000005,0.09198373793167303,0.0027207115351082314,-1.2530157003551648e-05,4.480619994254961e-10,-2.6880699462288393e-05,0.09198373793167303,0.0
0.053,-0.5859844895589508,0.002134727045549281,-1.039542995834486e-05,4.098224904654837e-10,-1.791306717258464e-05,0.0,0.5859844895589508
0.054,-0.7971029464573358,0.0013376240990919449,-9.057805859989336e-06,3.654365761589066e-10,-3.318265149742312e-05,0.0,0.7971029464573358
0.055,0.9058868021224873,0.0022435109012144323,-6.8142949601213625e-06,2.8770891956691375e-10,-3.464554443014641e-05,0.9058868021224873,0.0
0.056,-0.6374734803428546,0.0016060374208715777,-5.2082575408397776e-06,2.1624442005402434e-10,-4.449740622960701e-05,0.0,0.6374734803428546
0.057,0.25719917892576927,0.0018632365997973469,-3.3450209421466016e-06,1.5209877766145038e-10,-3.442699784462252e-05,0.25719917892576927,0.0
0.058,-0.41000608133930316,0.0014532305184580437,-1.8917904251163081e-06,8.768060568440083e-11,-4.4327566191285985e-05,0.0,0.41000608133930316
0.059000000000000004,-0.9631045435632932,0.0004901259748947504,-1.401664450838151e-06,6.309571699214079e-11,-5.016034644531727e-05,0.0,0.9631045435632932
0.06,0.31547044679887115,0.0008055964216936215,-5.960680310512587e-07,7.669112215095906e-12,-6.880195011821095e-05,0.31547044679887115,0.0
0.061,0.5910189213435206,0.0013966153430371422,8.005473093273791e-07,-7.85040639803092e-11,-6.170143889632983e-05,0.5910189213435206,0.0
0.062,0.9065005228868859,0.002303115865924028,3.1036631681525784e-06,-2.593322943509865e-10,-7.851460416383127e-05,0.9065005228868859,0.0
0.063,-0.04498301287788631,0.002258132853046142,5.36179601031787e-06,-4.810095683834611e-10,-9.816839345368524e-05,0.0,0.04498301287788631
0.064,-0.45351962779107,0.001804613225255072,7.166409229839359e-06,-6.24862969668331e-10,-7.971425645342176e-05,0.0,0.45351962779107
0.065,0.23835787927347307,0.002042971104528545,9.20938032991049e-06,-7.598175281971707e-10,-6.6057986981726e-05,0.23835787927347307,0.0
0.066,0.5914176666683773,0.0026343887711969224,1.1843769093722427e-05,-9.570733194603974e-10,-7.487725183323144e-05,0.5914176666683773,0.0
0.067,-0.9076285455727133,0.001726760225624209,1.3570529315158055e-05,-1.0773453117308258e-09,-6.965181997066126e-05,0.0,0.9076285455727133
