simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.0,0.4911796234171242,0.0004911796234171241,0.0,0.0,-1.2565227751455205e-05,0.4911796234171242,0.0
0.001,0.6037006152658548,0.001094880238682979,1.0948802386760758e-06,3.888021551201077e-12,3.5510929998025276e-06,0.6037006152658548,0.0
0.002,0.3781987922891452,0.0014730790309721244,2.5679592694679164e-06,2.6934601678927782e-11,1.5645175611153627e-05,0.3781987922891452,0.0
0.003,-0.05898493690030926,0.001414094094071815,3.9820533632773346e-06,5.41762530051579e-11,1.9264383779069522e-05,0.0,0.05898493690030926
0.004,0.6262804368665427,0.0020403745309383577,6.0224278942153165e-06,5.293807483709263e-11,-6.068386706904808e-07,0.6262804368665427,0.0
0.005,-0.8084169264579659,0.0012319576044803918,7.254385498579944e-06,6.982693403186224e-11,1.370896135863531e-05,0.0,0.8084169264579659
0.006,-0.7193049777996758,0.0005126526266807158,7.767038125259531e-06,6.87513969386208e-11,-2.097984165625054e-06,0.0,0.7193049777996758
0.007,0.5376749254752125,0.0010503275521559284,8.817365677275382e-06,8.590526697214322e-11,1.6331924264077945e-05,0.5376749254752125,0.0
0.008,-0.45334062401346586,0.0005969869281424625,9.414352605399936e-06,9.052939809800617e-11,7.745782877185032e-06,0.0,0.45334062401346586
0.009000000000000001,-0.03196149580674912,0.0005650254323357134,9.979378037724075e-06,8.691281654612592e-11,-6.400741178949494e-06,0.0,0.03196149580674912
0.01,0.011231539664533274,0.0005762569720002466,1.055563500964218e-05,7.718294943990447e-11,-1.688459763516684e-05,0.011231539664533274,0.0
0.011,-0.17015286991780676,0.00040610410208243985,1.0961739111673287e-05,7.07259474069607e-11,-1.5899869023989923e-05,0.0,0.17015286991780676
0.012,-0.7101579477613857,-0.0003040538456789459,1.065768526606435e-05,7.725079442144783e-11,-2.1459511555981385e-05,0.0,0.7101579477613857
0.013000000000000001,-0.39187350222855977,-0.0006959273479075057,9.961757918550481e-06,1.0065771912274317e-10,-3.363414985211863e-05,0.0,0.39187350222855977
0.014,-0.29773512503594546,-0.000993662472943451,8.968095445888295e-06,1.2430018051702823e-10,-2.379325177339295e-05,0.0,0.29773512503594546
0.015,0.01957304947109706,-0.0009740894234723541,7.994006023008879e-06,1.582876539417571e-10,-3.489153317204625e-05,0.01957304947109706,0.0
0.016,0.12506869500470552,-0.0008490207284676485,7.144985295604689e-06,2.007823137584779e-10,-5.0051380855164306e-05,0.12506869500470552,0.0
0.017,0.8580860476994692,9.065319231820634e-06,7.154050614827787e-06,2.0038462819698029e-10,-4.3868897658807814e-05,0.8580860476994692,0.0
0.018000000000000002,0.9781871950460572,0.000987252514277878,8.141303127294059e-06,1.4057638902735264e-10,-6.058048811347604e-05,0.9781871950460572,0.0
0.019,-0.34032424356445223,0.0006469282707134256,8.78823139684846e-06,1.0185156893221746e-10,-5.985952673788098e-05,0.0,0.34032424356445223
0.02,0.8257609820422338,0.0014726892527556594,1.0260920648174624e-05,3.696394383587038e-11,-4.4060636007172446e-05,0.8257609820422338,0.0
0.021,0.32623881614601613,0.0017989280689016756,1.2059848714501558e-05,-5.928340098356806e-11,-5.350260887536217e-05,0.32623881614601613,0.0
0.022,0.898796873331926,0.0026977249422336013,1.4757573654685679e-05,-1.6443982253406525e-10,-3.897966761950961e-05,0.898796873331926,0.0
0.023,-0.5314851563308092,0.0021662397859027924,1.6923813438362696e-05,-2.626392271933885e-10,-4.533173350983896e-05,0.0,0.5314851563308092
0.024,-0.07522952055747978,0.0020910102653453125,1.9014823700317665e-05,-3.817126436656334e-10,-5.694540027374552e-05,0.0,0.07522952055747978
0.025,-0.9025434006233803,0.0011884668647219323,2.0203290562860467e-05,-4.536823960847749e-10,-6.055680187597609e-05,0.0,0.9025434006233803
0.026000000000000002,0.5029029624362069,0.0016913698271581392,2.1894660388417315e-05,-5.272810005578747e-10,-4.351419974186685e-05,0.5029029624362069,0.0
0.027,0.5073340945004521,0.0021987039216585912,2.4093364308052388e-05,-6.21611429704807e-10,-4.2902742950816384e-05,0.5073340945004521,0.0
0.028,0.7408527392598003,0.0029395566609183915,2.7032920967856385e-05,-7.025536961861494e-10,-2.7535535398144876e-05,0.7408527392598003,0.0
0.029,0.003873194037944838,0.0029434298549563366,2.9976350821143734e-05,-8.016752893623669e-10,-3.3675541147360706e-05,0.003873194037944838,0.0
0.03,-0.9695383836007885,0.001973891471355548,3.1950242291809694e-05,-8.538513930455032e-10,-2.6433116737355896e-05,0.0,0.9695383836007885
0.031,0.8983319947765995,0.0028722234661321478,3.482246575661692e-05,-9.41091975228341e-10,-3.037388393519873e-05,0.8983319947765995,0.0
0.032,-0.210338886674041,0.0026618845794581067,3.748435033468309e-05,-1.0271753792234038e-09,-3.2339269957224065e-05,0.0,0.210338886674041
0.033,0.7484309051602149,0.0034103154846183213,4.089466581526859e-05,-1.1930258717827888e-09,-4.8632008790037665e-05,0.7484309051602149,0.0
0.034,-0.4893378928140286,0.0029209775918042926,4.381564340338826e-05,-1.3397412673687565e-09,-5.0228182530161756e-05,0.0,0.4893378928140286
0.035,-0.2309804425367472,0.002689997149267545,4.6505640546775915e-05,-1.5176001601073084e-09,-6.611861760395205e-05,0.0,0.2309804425367472
0.036000000000000004,0.26867240821675553,0.0029586695574843006,4.946431009376528e-05,-1.7668030700000932e-09,-8.422803065555354e-05,0.26867240821675553,0.0
0.037,0.04720073096576827,0.003005870288450069,5.247018037037058e-05,-2.03365076949107e-09,-8.877552064266927e-05,0.04720073096576827,0.0
0.038,-0.7988001067523296,0.0022070701816977395,5.4677250546487384e-05,-2.1906063034507173e-09,-7.111488134519075e-05,0.0,0.7988001067523296
0.039,-0.958483595619732,0.0012485865860780074,5.592583712900339e-05,-2.2849192998653737e-09,-7.553580789346258e-05,0.0,0.958483595619732
0.04,-0.9603447342286859,0.0002882418518493215,5.6214078979612666e-05,-2.311656263345655e-09,-9.275878345591384e-05,0.0,0.9603447342286859
0.041,0.3566287003164179,0.0006448705521657394,5.685894952887792e-05,-2.3728189546679913e-09,-9.484491299629917e-05,0.3566287003164179,0.0
0.042,-0.19408513073200528,0.00045078542143373414,5.730973494815658e-05,-2.416897870065807e-09,-9.778247780920844e-05,0.0,0.19408513073200528
0.043000000000000003,0.9956315217756075,0.0014464169432093416,5.8756151886223025e-05,-2.538871461190205e-09,-8.432809905995992e-05,0.9956315217756075,0.0
