simout1,simout2,simout3,simout4,simout5,simout6,simout7,simout8
0.0,-0.605871852779033,-0.0006058718527790331,0.0,0.0,4.019616078942758e-06,0.0,0.605871852779033
0.001,0.2155136805787088,-0.0003903581722003242,-3.903581721962743e-07,-1.778135891428358e-12,4.555139402902016e-06,0.2155136805787088,0.0
0.002,0.33602935486247376,-5.432881733785044e-05,-4.4468698952924003e-07,-1.0496021081097493e-12,-1.3409711807455072e-05,0.33602935486247376,0.0
0.003,-0.4864979091656769,-0.0005408267265035274,-9.855137159842476e-07,6.194810431920267e-12,-1.3395071258926419e-05,0.0,0.4864979091656769
0.004,0.8885094269409566,0.00034768270043742923,-6.378310155486078e-07,7.310295740823449e-12,3.208342858306358e-06,0.8885094269409566,0.0
0.005,-0.5329274123114569,-0.0001852447118740277,-8.230757274159937e-07,8.87896862675022e-12,-8.468111559439635e-06,0.0,0.5329274123114569
0.006,-0.07772683920736778,-0.0002629715510813955,-1.086047278397729e-06,1.6118830768521078e-11,-2.7530970984935717e-05,0.0,0.07772683920736778
0.007,0.1273574793719825,-0.00013561407170941298,-1.2216613500765123e-06,1.9001128974634414e-11,-2.1253680904931296e-05,0.1273574793719825,0.0
0.008,-0.5795898570916811,-0.0007152039288010941,-1.9368652785413397e-06,4.0932802462567996e-11,-3.066492311938937e-05,0.0,0.5795898570916811
0.009000000000000001,0.27961436731656764,-0.00043558956148452647,-2.3724548399586527e-06,4.858491308505108e-11,-1.7567249767872352e-05,0.27961436731656764,0.0
0.01,0.478927021213714,4.333745972918757e-05,-2.329117380230116e-06,4.834740367694915e-11,-5.480464466244697e-06,0.478927021213714,0.0
0.011,0.9082443433543457,0.0009515818030835332,-1.377535577147169e-06,4.7291310651355624e-11,-1.1098289418435176e-06,0.9082443433543457,0.0
0.012,-0.24586284021482085,0.0007057189628687124,-6.71816614376547e-07,5.905773028596025e-11,1.6672953759553047e-05,0.0,0.24586284021482085
0.013000000000000001,0.4929181191965586,0.001198637082065271,5.268204676716666e-07,6.545233475353038e-11,5.334896244476648e-06,0.4929181191965586,0.0
0.014,0.48054097148164554,0.0016791780535469166,2.2059985211393367e-06,8.176608772679688e-11,9.715320504019032e-06,0.48054097148164554,0.0
0.015,-0.2906798595853668,0.0013884981939615497,3.5944967150949855e-06,8.581420591615468e-11,2.9154652177211526e-06,0.0,0.2906798595853668
0.016,0.8331480323034697,0.0022216462262650196,5.816142941052926e-06,1.2275258347584124e-10,1.6626579481778432e-05,0.8331480323034697,0.0
0.017,0.8690654022006998,0.0030907116284657195,8.906854568163645e-06,2.1427212928468988e-10,2.9611156530852033e-05,0.8690654022006998,0.0
0.018000000000000002,-0.2236720596278985,0.0028670395688378206,1.1773894136834506e-05,2.452133208978377e-10,1.0792035083872498e-05,0.0,0.2236720596278985
0.019,-0.15080233898782658,0.002716237229849994,1.4490131366655696e-05,2.5772251017262533e-10,4.6053375372970205e-06,0.0,0.15080233898782658
0.02,-0.8136203989554103,0.0019026168308945836,1.6392748197506e-05,2.707028531757563e-10,6.822363175000655e-06,0.0,0.8136203989554103
0.021,-0.0008258352976455718,0.001901790995596938,1.829453919309187e-05,2.6421393042777676e-10,-3.412006242018921e-06,0.0,0.0008258352976455718
0.022,0.3860984098209044,0.0022878894054178425,2.0582428598446292e-05,2.471789287917661e-10,-7.445727750575837e-06,0.3860984098209044,0.0
0.023,0.762934822659197,0.0030508242280770396,2.363325282650106e-05,2.5883634329224397e-10,3.821070513739167e-06,0.762934822659197,0.0
0.024,-0.29319997495228467,0.002757624253124755,2.6390877079543247e-05,2.374966400164311e-10,-7.738437625011861e-06,0.0,0.29319997495228467
